Count,Zipcode,Type,Owner Occ?,Purchase Down %,Purchase Amt,Amount Mortgaged,Mtg Tx Pd,Mansion Tax Pd,New Sales Tax Amount,Population,Median Age,Household Income,Median Gross Rent
1,11249,CND,0,100.0,3485500,0.0,0.0,34855.0,31369.499999999996,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,62.0,1270000,485000.0,8730.0,12700.0,11430.0,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,30.0,975000,682500.0,13308.75,0.0,13650.0,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,20.0,825000,660000.0,12870.0,0.0,11550.0,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,100.0,940000,0.0,0.0,0.0,13160.0,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,57.0,995000,425000.0,7649.999999999999,0.0,13930.0,45087.0,30.2,113946.0,2644.0
1,11211,CND,0,20.0,990000,792000.0,15444.0,0.0,13860.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,1200000,0.0,0.0,12000.0,10800.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,1865000,1492000.0,29094.0,18650.0,16785.0,65511.0,31.3,94824.0,2267.0
1,11249,CND,0,100.0,1300000,0.0,0.0,13000.0,11700.0,45087.0,30.2,113946.0,2644.0
1,11211,CND,0,25.0,1200000,896000.0,17472.0,12000.0,10800.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,1850000,1480000.0,28860.0,18500.0,16650.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,25.0,1475000,1106250.0,21571.875,14750.0,13274.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,10.0,1200000,960000.0,18720.0,12000.0,10800.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,44.0,1125000,625000.0,12187.5,11250.0,10125.0,65511.0,31.3,94824.0,2267.0
1,11249,CND,0,81.0,2000000,383000.0,6893.999999999999,20000.0,18000.0,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,100.0,2999000,2200000.0,42900.0,29990.0,26990.999999999996,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,100.0,1660000,0.0,0.0,16600.0,14939.999999999998,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,100.0,1900000,0.0,0.0,19000.0,17100.0,45087.0,30.2,113946.0,2644.0
1,11211,CND,0,100.0,1525000,0.0,0.0,15250.0,13724.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,50.0,1305000,649546.0,12666.147,13050.0,11745.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,1625000,0.0,0.0,16250.0,14624.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,2320000,0.0,0.0,23200.0,20880.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,788000,630400.0,12292.8,0.0,11032.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,29.0,1070000,755250.0,14727.375,10700.0,9630.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,40.0,830000,498000.0,8964.0,0.0,11620.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,1600000,1280000.0,24960.0,16000.0,14399.999999999998,65511.0,31.3,94824.0,2267.0
1,11249,CND,0,64.0,1400000,499999.0,8999.982,14000.0,12599.999999999998,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,100.0,995000,0.0,0.0,0.0,13930.0,45087.0,30.2,113946.0,2644.0
1,11211,CND,0,20.0,1110000,888000.0,17316.0,11100.0,9990.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,40.0,1250000,750000.0,14625.0,12500.0,11250.0,65511.0,31.3,94824.0,2267.0
1,11249,CND,0,45.0,1550000,850000.0,16575.0,15500.0,13949.999999999998,45087.0,30.2,113946.0,2644.0
1,11249,CND,0,11.0,1085000,970000.0,18915.0,10850.0,9765.0,45087.0,30.2,113946.0,2644.0
1,11211,CND,0,34.0,1750000,1150000.0,22425.0,17500.0,15749.999999999998,65511.0,31.3,94824.0,2267.0
1,11222,CND,0,20.0,1395000,1116000.0,21762.0,13950.0,12554.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,1325000,0.0,0.0,13250.0,11925.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,1210000,968000.0,18876.0,12100.0,10890.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,1415000,0.0,0.0,14150.0,12734.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,679000,543200.0,10592.4,0.0,9506.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,25.0,675000,506250.0,9871.875,0.0,9450.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,18.0,1425000,1170000.0,22815.0,14250.0,12824.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,SFR,0,100.0,3680000,1000000.0,19500.0,36800.0,33120.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,608000,486400.0,8755.199999999999,0.0,8512.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,850000,680000.0,13260.0,0.0,11900.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,35.0,950000,613100.0,11955.45,0.0,13300.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,44.0,900000,500000.0,9750.0,0.0,12600.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,25.0,1575000,1181250.0,23034.375,15750.0,14174.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,2525000,2020000.0,39390.0,25250.0,22725.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,30.0,940000,658000.0,12831.0,0.0,13160.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,11.0,1080000,960000.0,18720.0,10800.0,9720.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,62.0,1835000,695000.0,13552.5,18350.0,16515.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,86.0,1377500,2055000.0,40072.5,13775.0,12397.499999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,1750000,1400000.0,27300.0,17500.0,15749.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,1225000,0.0,0.0,12250.0,11025.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,1095000,876000.0,17082.0,10950.0,9855.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,56.0,680000,300000.0,5400.0,0.0,9520.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,80.0,1225000,239778.0,4316.004,12250.0,11025.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,64.0,735000,264922.0,4768.596,0.0,10290.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,630000,504000.0,9828.0,0.0,8820.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,2175000,708190.0,13809.705,21750.0,19575.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,1700000,0.0,0.0,17000.0,15299.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,25.0,1450000,1087500.0,21206.25,14500.0,13049.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,SFR,0,33.0,3000000,2000000.0,39000.0,30000.0,26999.999999999996,40137.0,34.8,126250.0,2479.0
1,11222,SFR,0,100.0,2320000,0.0,0.0,23200.0,20880.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,25.0,805000,603750.0,11773.125,0.0,11270.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,25.0,1149000,861750.0,16804.125,11490.0,10341.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,39.0,840000,511000.0,9964.5,0.0,11760.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,1440000,1152000.0,22464.0,14400.0,12959.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,1295000,0.0,0.0,12950.0,11655.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,715000,572000.0,11154.0,0.0,10010.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,10.0,875000,787500.0,15356.25,0.0,12250.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,24.0,1250000,950000.0,18525.0,12500.0,11250.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,15.0,1425000,1211250.0,23619.375,14250.0,12824.999999999998,40137.0,34.8,126250.0,2479.0
1,11211,CND,0,25.0,1250000,937500.0,18281.25,12500.0,11250.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,1260000,0.0,0.0,12600.0,11340.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,900000,0.0,0.0,0.0,12600.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,48.0,1865000,971000.0,18934.5,18650.0,16785.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,780000,0.0,0.0,0.0,10920.0,65511.0,31.3,94824.0,2267.0
1,11222,CND,0,70.0,1340000,400000.0,7199.999999999999,13400.0,12059.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,900000,0.0,0.0,0.0,12600.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,35.0,890000,578500.0,11280.75,0.0,12460.0,40137.0,34.8,126250.0,2479.0
1,11211,CND,0,89.0,985000,109999.0,1979.9819999999997,0.0,13790.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,50.0,1500000,750000.0,14625.0,15000.0,13499.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,980000,686000.0,13377.0,0.0,13720.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,999000,799200.0,15584.4,0.0,13986.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,23.0,811000,628000.0,12246.0,0.0,11354.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,1360000,1088000.0,21216.0,13600.0,12239.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,695000,556000.0,10842.0,0.0,9730.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,25.0,1280000,960000.0,18720.0,12800.0,11520.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,31.0,825000,567500.0,11066.25,0.0,11550.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,81.0,2228069,414779.0,7466.021999999999,22280.69,20052.621,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,1250000,1000000.0,19500.0,12500.0,11250.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,10.0,1350000,1080000.0,21060.0,13500.0,12149.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,38.0,799000,499000.0,8982.0,0.0,11186.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,1625000,0.0,0.0,16250.0,14624.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,1100000,796000.0,15522.0,11000.0,9900.0,65511.0,31.3,94824.0,2267.0
1,11211,SFR,0,30.0,2460000,1722000.0,33579.0,24600.0,22140.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,935000,0.0,0.0,0.0,13090.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,15.0,875000,743750.0,14503.125,0.0,12250.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,31.0,865000,600000.0,11700.0,0.0,12110.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,815000,652000.0,12714.0,0.0,11410.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,15.0,1118000,950300.0,18530.85,11180.0,10062.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,25.0,1625000,1218750.0,23765.625,16250.0,14624.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,27.0,770000,562100.0,10960.95,0.0,10780.0,65511.0,31.3,94824.0,2267.0
1,11211,SFR,0,49.0,1600000,822000.0,16029.0,16000.0,14399.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,966861,773489.0,15083.0355,0.0,13536.054,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,2025000,1620000.0,31590.0,20250.0,18225.0,65511.0,31.3,94824.0,2267.0
1,11222,CND,0,100.0,700000,0.0,0.0,0.0,9800.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,25.0,525000,393750.0,7087.499999999999,0.0,7350.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,850000,680000.0,13260.0,0.0,11900.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,1200000,960000.0,18720.0,12000.0,10800.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,1485000,0.0,0.0,14850.0,13364.999999999998,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,20.0,1650000,1320000.0,25740.0,16500.0,14849.999999999998,40137.0,34.8,126250.0,2479.0
1,11211,CND,0,20.0,1300000,1040000.0,20280.0,13000.0,11700.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,1700000,0.0,0.0,17000.0,15299.999999999998,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,680000,544000.0,10608.0,0.0,9520.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,86.0,4882500,697500.0,13601.25,48825.0,43942.5,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,52.0,770000,370000.0,6659.999999999999,0.0,10780.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,29.0,1050000,750000.0,14625.0,10500.0,9450.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,28.0,615000,440000.0,7919.999999999999,0.0,8610.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,20.0,750000,600000.0,11700.0,0.0,10500.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,10.0,875000,787500.0,15356.25,0.0,12250.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,920000,0.0,0.0,0.0,12880.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,38.0,960000,600000.0,11700.0,0.0,13440.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,42.0,960000,560000.0,10920.0,0.0,13440.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,839000,362918.0,6532.523999999999,0.0,11746.0,65511.0,31.3,94824.0,2267.0
1,11206,CND,0,23.0,1390000,1076000.0,20982.0,13900.0,12509.999999999998,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,20.0,1300000,1040000.0,20280.0,13000.0,11700.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,100.0,1367000,0.0,0.0,13670.0,12302.999999999998,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,20.0,1269000,1015200.0,19796.4,12690.0,11421.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,40.0,890000,534000.0,10413.0,0.0,12460.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,20.0,1250000,1000000.0,19500.0,12500.0,11250.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,15.0,675194,573915.0,11191.3425,0.0,9452.716,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,20.0,680000,544000.0,10608.0,0.0,9520.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,23.0,880000,677600.0,13213.2,0.0,12320.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,53.0,635000,300000.0,5400.0,0.0,8890.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,20.0,1185000,948000.0,18486.0,11850.0,10665.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,100.0,870000,0.0,0.0,0.0,12180.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,100.0,640000,0.0,0.0,0.0,8960.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,100.0,905000,0.0,0.0,0.0,12670.0,89949.0,30.4,51507.0,1434.0
1,11206,CND,0,64.0,935000,335000.0,6029.999999999999,0.0,13090.0,89949.0,30.4,51507.0,1434.0
1,11237,CND,0,20.0,620000,496000.0,8928.0,0.0,8680.0,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,20.0,750000,600000.0,11700.0,0.0,10500.0,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,26.0,1080000,800000.0,15600.0,10800.0,9720.0,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,0.0,725000,580000.0,11310.0,0.0,10150.0,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,10.0,595000,535500.0,10442.25,0.0,8330.0,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,100.0,985000,788000.0,15366.0,0.0,13790.0,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,20.0,1225000,980000.0,19110.0,12250.0,11025.0,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,14.0,446784,384000.0,6911.999999999999,0.0,6254.976000000001,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,20.0,615000,492000.0,8856.0,0.0,8610.0,47183.0,32.6,79136.0,1998.0
1,11237,CND,0,100.0,1275000,0.0,0.0,12750.0,11475.0,47183.0,32.6,79136.0,1998.0
1,11237,SFR,0,36.0,1750000,1125000.0,21937.5,17500.0,15749.999999999998,47183.0,32.6,79136.0,1998.0
1,11221,CND,0,100.0,520000,0.0,0.0,0.0,7280.0,91236.0,32.3,77600.0,1937.0
1,11221,CND,0,40.0,1050000,630000.0,12285.0,10500.0,9450.0,91236.0,32.3,77600.0,1937.0
1,11221,CND,0,55.0,550000,247500.0,4455.0,0.0,7700.0,91236.0,32.3,77600.0,1937.0
1,11237,SFR,0,20.0,1550000,1240000.0,24180.0,15500.0,13949.999999999998,47183.0,32.6,79136.0,1998.0
1,11207,CND,0,100.0,350000,0.0,0.0,0.0,4900.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,100.0,379000,0.0,0.0,0.0,5306.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,100.0,960000,0.0,0.0,0.0,13440.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,20.0,825000,660000.0,12870.0,0.0,11550.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,5.0,720000,684000.0,13338.0,0.0,10080.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,20.0,675000,540000.0,10530.0,0.0,9450.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,56.0,799000,351500.0,6326.999999999999,0.0,11186.0,96801.0,35.4,52569.0,1476.0
1,11207,SFR,0,12.0,1275000,1121519.0,21869.6205,12750.0,11475.0,96801.0,35.4,52569.0,1476.0
1,11207,SFR,0,100.0,1175000,0.0,0.0,11750.0,10575.0,96801.0,35.4,52569.0,1476.0
1,11212,SFR,0,3.0,540000,521977.0,10178.5515,0.0,7560.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,5.0,620000,589000.0,11485.5,0.0,8680.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,0.0,533000,533000.0,10393.5,0.0,7462.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,5.0,520000,494000.0,8892.0,0.0,7280.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,2.0,530000,520400.0,10147.8,0.0,7420.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,2.0,615000,603860.0,11775.27,0.0,8610.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,20.0,540000,432000.0,7775.999999999999,0.0,7560.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,10.0,628000,565200.0,11021.4,0.0,8792.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,5.0,561950,533852.0,10410.114,0.0,7867.3,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,12.0,680500,601400.0,11727.3,0.0,9527.0,84006.0,37.2,35840.0,1150.0
1,11212,SFR,0,47.0,550000,290000.0,5220.0,0.0,7700.0,84006.0,37.2,35840.0,1150.0
1,11207,SFR,0,100.0,1330000,0.0,0.0,13300.0,11970.0,96801.0,35.4,52569.0,1476.0
1,11207,SFR,0,35.0,999999,649000.0,12655.5,0.0,13999.986,96801.0,35.4,52569.0,1476.0
1,11208,SFR,0,3.0,590000,570308.0,11121.006,0.0,8260.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,2.0,602550,591635.0,11536.8825,0.0,8435.7,108180.0,33.8,56298.0,1506.0
1,11207,SFR,0,2.0,689000,676520.0,13192.14,0.0,9646.0,96801.0,35.4,52569.0,1476.0
1,11208,SFR,0,2.0,700000,687321.0,13402.7595,0.0,9800.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,20.0,535000,428000.0,7703.999999999999,0.0,7490.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,100.0,769000,400000.0,7199.999999999999,0.0,10766.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,30.0,770000,539000.0,10510.5,0.0,10780.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,100.0,420000,0.0,0.0,0.0,5880.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,20.0,725000,580000.0,11310.0,0.0,10150.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,100.0,640000,406000.0,7307.999999999999,0.0,8960.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,100.0,451000,0.0,0.0,0.0,6314.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,20.0,620000,496000.0,8928.0,0.0,8680.0,108180.0,33.8,56298.0,1506.0
1,11207,SFR,0,20.0,625000,500000.0,9750.0,0.0,8750.0,96801.0,35.4,52569.0,1476.0
1,11207,SFR,0,100.0,200000,0.0,0.0,0.0,2800.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,0.0,5836286,18066352.0,352293.864,58362.86,52526.57399999999,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,100.0,300000,0.0,0.0,0.0,4200.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,0.0,30563714,18066352.0,352293.864,305637.14,275073.426,96801.0,35.4,52569.0,1476.0
1,11207,SFR,0,5.0,560000,532000.0,10374.0,0.0,7840.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,3.0,299900,289890.0,5218.0199999999995,0.0,4198.6,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,10.0,355000,319500.0,5751.0,0.0,4970.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,2.0,400000,392755.0,7069.589999999999,0.0,5600.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,2.0,385000,378026.0,6804.468,0.0,5390.0,96801.0,35.4,52569.0,1476.0
1,11207,CND,0,8.0,370000,338827.0,6098.8859999999995,0.0,5180.0,96801.0,35.4,52569.0,1476.0
1,11208,CND,0,100.0,365000,0.0,0.0,0.0,5110.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,100.0,375000,0.0,0.0,0.0,5250.0,108180.0,33.8,56298.0,1506.0
1,11208,SFR,0,10.0,435000,391500.0,7046.999999999999,0.0,6090.0,108180.0,33.8,56298.0,1506.0
1,11212,SFR,0,30.0,650000,452500.0,8144.999999999999,0.0,9100.0,84006.0,37.2,35840.0,1150.0
1,11203,CND,0,10.0,312000,280800.0,5054.4,0.0,4368.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,21.0,700000,555000.0,10822.5,0.0,9800.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,20.0,635000,508000.0,9906.0,0.0,8890.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,3.0,705000,681470.0,13288.665,0.0,9870.0,78506.0,42.3,68006.0,1495.0
1,11225,SFR,0,20.0,999000,799200.0,15584.4,0.0,13986.0,58476.0,36.0,82716.0,1730.0
1,11203,CND,0,20.0,765000,612000.0,11934.0,0.0,10710.0,78506.0,42.3,68006.0,1495.0
1,11203,CND,0,20.0,715000,572000.0,11154.0,0.0,10010.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,30.0,650000,455000.0,8189.999999999999,0.0,9100.0,78506.0,42.3,68006.0,1495.0
1,11226,CND,0,100.0,612500,0.0,0.0,0.0,8575.0,101053.0,35.7,75947.0,1672.0
1,11226,CND,0,20.0,585000,468000.0,8424.0,0.0,8190.0,101053.0,35.7,75947.0,1672.0
1,11226,CND,0,25.0,582420,436815.0,7862.669999999999,0.0,8153.88,101053.0,35.7,75947.0,1672.0
1,11226,SFR,0,10.0,1450000,3534.0,63.611999999999995,14500.0,13049.999999999998,101053.0,35.7,75947.0,1672.0
1,11203,SFR,0,25.0,750000,560000.0,10920.0,0.0,10500.0,78506.0,42.3,68006.0,1495.0
1,11226,SFR,0,100.0,868000,560000.0,10920.0,0.0,12152.0,101053.0,35.7,75947.0,1672.0
1,11226,SFR,0,10.0,995000,895500.0,17462.25,0.0,13930.0,101053.0,35.7,75947.0,1672.0
1,11226,SFR,0,1.0,995000,984000.0,19188.0,0.0,13930.0,101053.0,35.7,75947.0,1672.0
1,11203,SFR,0,2.0,595000,584223.0,11392.3485,0.0,8330.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,10.0,575000,517500.0,10091.25,0.0,8050.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,10.0,825000,660000.0,12870.0,0.0,11550.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,20.0,635000,508000.0,9906.0,0.0,8890.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,25.0,680000,510000.0,9945.0,0.0,9520.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,25.0,635000,476250.0,8572.5,0.0,8890.0,78506.0,42.3,68006.0,1495.0
1,11203,SFR,0,20.0,675000,540000.0,10530.0,0.0,9450.0,78506.0,42.3,68006.0,1495.0
1,11210,SFR,0,20.0,740000,592000.0,11544.0,0.0,10360.0,63426.0,38.2,82904.0,1695.0
1,11225,SFR,0,100.0,1675000,0.0,0.0,16750.0,15074.999999999998,58476.0,36.0,82716.0,1730.0
1,11225,SFR,0,83.0,3215000,559509.0,10910.4255,32150.0,28934.999999999996,58476.0,36.0,82716.0,1730.0
1,11225,SFR,0,10.0,3550000,3194645.0,62295.5775,35500.0,31949.999999999996,58476.0,36.0,82716.0,1730.0
1,11225,SFR,0,24.0,2229170,1700000.0,33150.0,22291.7,20062.53,58476.0,36.0,82716.0,1730.0
1,11225,SFR,0,26.0,2700000,1999999.0,38999.9805,27000.0,24299.999999999996,58476.0,36.0,82716.0,1730.0
1,11225,SFR,0,80.0,2950000,580000.0,11310.0,29500.0,26549.999999999996,58476.0,36.0,82716.0,1730.0
1,11225,SFR,0,45.0,2440000,1350000.0,26325.0,24400.0,21960.0,58476.0,36.0,82716.0,1730.0
1,11225,CND,0,42.0,885000,515000.0,10042.5,0.0,12390.0,58476.0,36.0,82716.0,1730.0
1,11225,CND,0,100.0,595000,0.0,0.0,0.0,8330.0,58476.0,36.0,82716.0,1730.0
1,11225,CND,0,20.0,910000,728000.0,14196.0,0.0,12740.0,58476.0,36.0,82716.0,1730.0
1,11226,CND,0,20.0,415000,332000.0,5976.0,0.0,5810.0,101053.0,35.7,75947.0,1672.0
1,11226,CND,0,50.0,872500,440000.0,7919.999999999999,0.0,12215.0,101053.0,35.7,75947.0,1672.0
1,11226,CND,0,20.0,760000,608000.0,11856.0,0.0,10640.0,101053.0,35.7,75947.0,1672.0
1,11226,SFR,0,20.0,3200000,1960000.0,38220.0,32000.0,28799.999999999996,101053.0,35.7,75947.0,1672.0
1,11226,CND,0,98.0,680000,14364.0,258.55199999999996,0.0,9520.0,101053.0,35.7,75947.0,1672.0
